	value	id	patient_id	channel	patient_type	cell_id
6907	6.365482234	572	P01	MTCO1	patient	P01_572
6908	2.680203046	572	P01	NDUFB8	patient	P01_572
6909	2.143712575	573	P01	VDAC	patient	P01_573
6910	2.491017964	573	P01	CYB	patient	P01_573
6911	5.125748503	573	P01	MTCO1	patient	P01_573
6912	2.323353293	573	P01	NDUFB8	patient	P01_573
6913	2.70292887	574	P01	VDAC	patient	P01_574
6914	3.079497908	574	P01	CYB	patient	P01_574
6915	7.493723849	574	P01	MTCO1	patient	P01_574
6916	2.9958159	574	P01	NDUFB8	patient	P01_574
6917	3.02	575	P01	VDAC	patient	P01_575
6918	3.236	575	P01	CYB	patient	P01_575
6919	8.6	575	P01	MTCO1	patient	P01_575
6920	2.992	575	P01	NDUFB8	patient	P01_575
6921	1.985507246	576	P01	VDAC	patient	P01_576
6922	2.062801932	576	P01	CYB	patient	P01_576
6923	3.879227053	576	P01	MTCO1	patient	P01_576
6924	2.043478261	576	P01	NDUFB8	patient	P01_576
6925	3.557142857	577	P01	VDAC	patient	P01_577
6926	4.25	577	P01	CYB	patient	P01_577
6927	9.878571429	577	P01	MTCO1	patient	P01_577
6928	3.878571429	577	P01	NDUFB8	patient	P01_577
6929	3.403636364	578	P01	VDAC	patient	P01_578
6930	3.836363636	578	P01	CYB	patient	P01_578
6931	8.665454545	578	P01	MTCO1	patient	P01_578
6932	3.752727273	578	P01	NDUFB8	patient	P01_578
6933	3.08040201	579	P01	VDAC	patient	P01_579
6934	3.180904523	579	P01	CYB	patient	P01_579
6935	7.804020101	579	P01	MTCO1	patient	P01_579
6936	2.929648241	579	P01	NDUFB8	patient	P01_579
6937	2.283653846	580	P01	VDAC	patient	P01_580
6938	2.322115385	580	P01	CYB	patient	P01_580
6939	4.298076923	580	P01	MTCO1	patient	P01_580
6940	2.120192308	580	P01	NDUFB8	patient	P01_580
6941	3.048192771	581	P01	VDAC	patient	P01_581
6942	3.164658635	581	P01	CYB	patient	P01_581
6943	4.309236948	581	P01	MTCO1	patient	P01_581
6944	2.562248996	581	P01	NDUFB8	patient	P01_581
6945	2.588235294	582	P01	VDAC	patient	P01_582
6946	2.949579832	582	P01	CYB	patient	P01_582
6947	6.31512605	582	P01	MTCO1	patient	P01_582
6948	2.802521008	582	P01	NDUFB8	patient	P01_582
6949	1.553333333	583	P01	VDAC	patient	P01_583
6950	1.473333333	583	P01	CYB	patient	P01_583
6951	2.38	583	P01	MTCO1	patient	P01_583
6952	1.486666667	583	P01	NDUFB8	patient	P01_583
6953	5.311740891	584	P01	VDAC	patient	P01_584
6954	6.829959514	584	P01	CYB	patient	P01_584
6955	1.51417004	584	P01	MTCO1	patient	P01_584
6956	1.174089069	584	P01	NDUFB8	patient	P01_584
6957	2.685064935	585	P01	VDAC	patient	P01_585
6958	2.912337662	585	P01	CYB	patient	P01_585
6959	6.353896104	585	P01	MTCO1	patient	P01_585
6960	2.831168831	585	P01	NDUFB8	patient	P01_585
6961	2.904255319	586	P01	VDAC	patient	P01_586
6962	3.260638298	586	P01	CYB	patient	P01_586
6963	7.462765957	586	P01	MTCO1	patient	P01_586
6964	2.824468085	586	P01	NDUFB8	patient	P01_586
6965	2.701570681	587	P01	VDAC	patient	P01_587
6966	2.42408377	587	P01	CYB	patient	P01_587
6967	5.272251309	587	P01	MTCO1	patient	P01_587
6968	2.193717277	587	P01	NDUFB8	patient	P01_587
6969	2.798507463	588	P01	VDAC	patient	P01_588
6970	3.02238806	588	P01	CYB	patient	P01_588
6971	6.955223881	588	P01	MTCO1	patient	P01_588
6972	2.813432836	588	P01	NDUFB8	patient	P01_588
6973	3.073732719	589	P01	VDAC	patient	P01_589
6974	3.161290323	589	P01	CYB	patient	P01_589
6975	6.594470046	589	P01	MTCO1	patient	P01_589
6976	3.32718894	589	P01	NDUFB8	patient	P01_589
6977	1.962264151	590	P01	VDAC	patient	P01_590
6978	1.981132075	590	P01	CYB	patient	P01_590
6979	3.947169811	590	P01	MTCO1	patient	P01_590
6980	2.011320755	590	P01	NDUFB8	patient	P01_590
6981	2.767045455	591	P01	VDAC	patient	P01_591
6982	2.653409091	591	P01	CYB	patient	P01_591
6983	6.414772727	591	P01	MTCO1	patient	P01_591
6984	2.715909091	591	P01	NDUFB8	patient	P01_591
6985	3.0	592	P01	VDAC	patient	P01_592
6986	3.134146341	592	P01	CYB	patient	P01_592
6987	7.445121951	592	P01	MTCO1	patient	P01_592
6988	3.097560976	592	P01	NDUFB8	patient	P01_592
6989	1.648148148	593	P01	VDAC	patient	P01_593
6990	1.518518519	593	P01	CYB	patient	P01_593
6991	2.24691358	593	P01	MTCO1	patient	P01_593
6992	1.395061728	593	P01	NDUFB8	patient	P01_593
6993	2.962264151	594	P01	VDAC	patient	P01_594
6994	3.943396226	594	P01	CYB	patient	P01_594
6995	9.070754717	594	P01	MTCO1	patient	P01_594
6996	3.702830189	594	P01	NDUFB8	patient	P01_594
6997	2.034700315	595	P01	VDAC	patient	P01_595
6998	2.340694006	595	P01	CYB	patient	P01_595
6999	1.785488959	595	P01	MTCO1	patient	P01_595
7000	1.32807571	595	P01	NDUFB8	patient	P01_595
7001	3.019455253	596	P01	VDAC	patient	P01_596
7002	3.435797665	596	P01	CYB	patient	P01_596
7003	6.645914397	596	P01	MTCO1	patient	P01_596
7004	3.276264591	596	P01	NDUFB8	patient	P01_596
7005	2.362204724	597	P01	VDAC	patient	P01_597
7006	2.618110236	597	P01	CYB	patient	P01_597
7007	5.645669291	597	P01	MTCO1	patient	P01_597
7008	2.350393701	597	P01	NDUFB8	patient	P01_597
7009	2.61452514	598	P01	VDAC	patient	P01_598
7010	2.759776536	598	P01	CYB	patient	P01_598
7011	5.826815642	598	P01	MTCO1	patient	P01_598
7012	2.335195531	598	P01	NDUFB8	patient	P01_598
7013	5.006410256	599	P01	VDAC	patient	P01_599
7014	6.019230769	599	P01	CYB	patient	P01_599
7015	2.217948718	599	P01	MTCO1	patient	P01_599
7016	1.887820513	599	P01	NDUFB8	patient	P01_599
7017	3.386440678	600	P01	VDAC	patient	P01_600
7018	4.247457627	600	P01	CYB	patient	P01_600
7019	10.50508475	600	P01	MTCO1	patient	P01_600
7020	4.152542373	600	P01	NDUFB8	patient	P01_600
7021	1.642553191	601	P01	VDAC	patient	P01_601
7022	1.965957447	601	P01	CYB	patient	P01_601
7023	3.229787234	601	P01	MTCO1	patient	P01_601
7024	1.770212766	601	P01	NDUFB8	patient	P01_601
7025	1.56	602	P01	VDAC	patient	P01_602
7026	1.824	602	P01	CYB	patient	P01_602
7027	2.812	602	P01	MTCO1	patient	P01_602
7028	1.784	602	P01	NDUFB8	patient	P01_602
7029	1.793442623	603	P01	VDAC	patient	P01_603
7030	2.019672131	603	P01	CYB	patient	P01_603
7031	3.472131148	603	P01	MTCO1	patient	P01_603
7032	1.82295082	603	P01	NDUFB8	patient	P01_603
7033	1.869801085	604	P01	VDAC	patient	P01_604
7034	1.855334539	604	P01	CYB	patient	P01_604
7035	3.31283906	604	P01	MTCO1	patient	P01_604
7036	1.754068716	604	P01	NDUFB8	patient	P01_604
7037	2.936708861	605	P01	VDAC	patient	P01_605
7038	3.599156118	605	P01	CYB	patient	P01_605
7039	9.147679325	605	P01	MTCO1	patient	P01_605
7040	3.282700422	605	P01	NDUFB8	patient	P01_605
7041	1.84962406	606	P01	VDAC	patient	P01_606
7042	2.154135338	606	P01	CYB	patient	P01_606
7043	3.766917293	606	P01	MTCO1	patient	P01_606
7044	1.781954887	606	P01	NDUFB8	patient	P01_606
7045	2.176136364	607	P01	VDAC	patient	P01_607
7046	2.340909091	607	P01	CYB	patient	P01_607
7047	5.068181818	607	P01	MTCO1	patient	P01_607
7048	2.306818182	607	P01	NDUFB8	patient	P01_607
7049	3.188073394	608	P01	VDAC	patient	P01_608
7050	2.871559633	608	P01	CYB	patient	P01_608
7051	6.903669725	608	P01	MTCO1	patient	P01_608
7052	1.587155963	608	P01	NDUFB8	patient	P01_608
7053	3.203125	609	P01	VDAC	patient	P01_609
7054	3.494791667	609	P01	CYB	patient	P01_609
7055	8.489583333	609	P01	MTCO1	patient	P01_609
7056	3.28125	609	P01	NDUFB8	patient	P01_609
7057	2.43902439	610	P01	VDAC	patient	P01_610
7058	2.32195122	610	P01	CYB	patient	P01_610
7059	4.936585366	610	P01	MTCO1	patient	P01_610
7060	2.36097561	610	P01	NDUFB8	patient	P01_610
7061	1.698924731	611	P01	VDAC	patient	P01_611
7062	2.129032258	611	P01	CYB	patient	P01_611
7063	3.698924731	611	P01	MTCO1	patient	P01_611
7064	1.994623656	611	P01	NDUFB8	patient	P01_611
7065	2.40625	612	P01	VDAC	patient	P01_612
7066	2.3828125	612	P01	CYB	patient	P01_612
7067	5.515625	612	P01	MTCO1	patient	P01_612
7068	2.30859375	612	P01	NDUFB8	patient	P01_612
7069	2.527881041	613	P01	VDAC	patient	P01_613
7070	2.483271375	613	P01	CYB	patient	P01_613
7071	5.382899628	613	P01	MTCO1	patient	P01_613
7072	2.360594796	613	P01	NDUFB8	patient	P01_613
7073	1.466666667	614	P01	VDAC	patient	P01_614
7074	1.548717949	614	P01	CYB	patient	P01_614
7075	1.994871795	614	P01	MTCO1	patient	P01_614
7076	1.256410256	614	P01	NDUFB8	patient	P01_614
7077	2.362694301	615	P01	VDAC	patient	P01_615
7078	2.259067358	615	P01	CYB	patient	P01_615
7079	4.96373057	615	P01	MTCO1	patient	P01_615
7080	2.373056995	615	P01	NDUFB8	patient	P01_615
7081	1.713375796	616	P01	VDAC	patient	P01_616
7082	1.859872611	616	P01	CYB	patient	P01_616
7083	2.910828025	616	P01	MTCO1	patient	P01_616
7084	1.707006369	616	P01	NDUFB8	patient	P01_616
7085	1.607638889	617	P01	VDAC	patient	P01_617
7086	1.701388889	617	P01	CYB	patient	P01_617
7087	1.385416667	617	P01	MTCO1	patient	P01_617
7088	1.152777778	617	P01	NDUFB8	patient	P01_617
7089	2.649484536	618	P01	VDAC	patient	P01_618
7090	2.628865979	618	P01	CYB	patient	P01_618
7091	5.757731959	618	P01	MTCO1	patient	P01_618
7092	2.43814433	618	P01	NDUFB8	patient	P01_618
7093	2.503289474	619	P01	VDAC	patient	P01_619
7094	4.098684211	619	P01	CYB	patient	P01_619
7095	1.677631579	619	P01	MTCO1	patient	P01_619
7096	1.3125	619	P01	NDUFB8	patient	P01_619
7097	2.990825688	620	P01	VDAC	patient	P01_620
7098	2.100917431	620	P01	CYB	patient	P01_620
7099	4.790825688	620	P01	MTCO1	patient	P01_620
7100	2.240366972	620	P01	NDUFB8	patient	P01_620
7101	1.7375	621	P01	VDAC	patient	P01_621
7102	1.616666667	621	P01	CYB	patient	P01_621
7103	2.616666667	621	P01	MTCO1	patient	P01_621
7104	1.525	621	P01	NDUFB8	patient	P01_621
7105	4.348258706	622	P01	VDAC	patient	P01_622
7106	5.144278607	622	P01	CYB	patient	P01_622
7107	13.40298507	622	P01	MTCO1	patient	P01_622
7108	4.288557214	622	P01	NDUFB8	patient	P01_622
7109	3.021390374	1	P02	VDAC	patient	P02_1
7110	4.310160428	1	P02	CYB	patient	P02_1
7111	8.080213904	1	P02	MTCO1	patient	P02_1
7112	3.085561497	1	P02	NDUFB8	patient	P02_1
7113	1.746031746	2	P02	VDAC	patient	P02_2
7114	1.365079365	2	P02	CYB	patient	P02_2
7115	2.071428571	2	P02	MTCO1	patient	P02_2
7116	1.253968254	2	P02	NDUFB8	patient	P02_2
7117	3.316964286	3	P02	VDAC	patient	P02_3
7118	3.441964286	3	P02	CYB	patient	P02_3
7119	8.790178571	3	P02	MTCO1	patient	P02_3
7120	3.0625	3	P02	NDUFB8	patient	P02_3
7121	5.255972696	4	P02	VDAC	patient	P02_4
7122	2.167235495	4	P02	CYB	patient	P02_4
7123	1.259385666	4	P02	MTCO1	patient	P02_4
7124	1.109215017	4	P02	NDUFB8	patient	P02_4
7125	3.344155844	5	P02	VDAC	patient	P02_5
7126	4.298701299	5	P02	CYB	patient	P02_5
7127	9.201298701	5	P02	MTCO1	patient	P02_5
7128	3.850649351	5	P02	NDUFB8	patient	P02_5
7129	2.695431472	6	P02	VDAC	patient	P02_6
7130	3.52284264	6	P02	CYB	patient	P02_6
7131	8.670050761	6	P02	MTCO1	patient	P02_6
7132	3.421319797	6	P02	NDUFB8	patient	P02_6
7133	2.537931034	7	P02	VDAC	patient	P02_7
7134	3.124137931	7	P02	CYB	patient	P02_7
7135	5.137931034	7	P02	MTCO1	patient	P02_7
7136	2.15862069	7	P02	NDUFB8	patient	P02_7
7137	4.806349206	8	P02	VDAC	patient	P02_8
7138	6.955555556	8	P02	CYB	patient	P02_8
7139	1.901587302	8	P02	MTCO1	patient	P02_8
7140	1.133333333	8	P02	NDUFB8	patient	P02_8
7141	2.414965986	9	P02	VDAC	patient	P02_9
7142	3.503401361	9	P02	CYB	patient	P02_9
7143	1.197278912	9	P02	MTCO1	patient	P02_9
7144	1.105442177	9	P02	NDUFB8	patient	P02_9
7145	2.883495146	10	P02	VDAC	patient	P02_10
7146	3.587378641	10	P02	CYB	patient	P02_10
7147	8.201456311	10	P02	MTCO1	patient	P02_10
7148	3.097087379	10	P02	NDUFB8	patient	P02_10
7149	2.747211896	11	P02	VDAC	patient	P02_11
7150	3.211895911	11	P02	CYB	patient	P02_11
7151	2.895910781	11	P02	MTCO1	patient	P02_11
7152	1.657992565	11	P02	NDUFB8	patient	P02_11
7153	2.352226721	12	P02	VDAC	patient	P02_12
7154	1.943319838	12	P02	CYB	patient	P02_12
7155	3.668016194	12	P02	MTCO1	patient	P02_12
7156	1.558704453	12	P02	NDUFB8	patient	P02_12
7157	3.112359551	13	P02	VDAC	patient	P02_13
7158	3.292134831	13	P02	CYB	patient	P02_13
7159	8.241573034	13	P02	MTCO1	patient	P02_13
7160	3.146067416	13	P02	NDUFB8	patient	P02_13
7161	2.391812865	14	P02	VDAC	patient	P02_14
7162	2.288499025	14	P02	CYB	patient	P02_14
7163	4.62962963	14	P02	MTCO1	patient	P02_14
7164	2.220272904	14	P02	NDUFB8	patient	P02_14
7165	3.662650602	15	P02	VDAC	patient	P02_15
7166	4.546184739	15	P02	CYB	patient	P02_15
7167	10.02409639	15	P02	MTCO1	patient	P02_15
7168	3.722891566	15	P02	NDUFB8	patient	P02_15
7169	7.562091503	16	P02	VDAC	patient	P02_16
7170	2.379084967	16	P02	CYB	patient	P02_16
7171	2.529411765	16	P02	MTCO1	patient	P02_16
7172	1.323529412	16	P02	NDUFB8	patient	P02_16
7173	1.648648649	17	P02	VDAC	patient	P02_17
7174	1.722007722	17	P02	CYB	patient	P02_17
7175	2.83011583	17	P02	MTCO1	patient	P02_17
7176	1.513513514	17	P02	NDUFB8	patient	P02_17
7177	1.91025641	18	P02	VDAC	patient	P02_18
7178	2.337606838	18	P02	CYB	patient	P02_18
7179	4.564102564	18	P02	MTCO1	patient	P02_18
7180	2.047008547	18	P02	NDUFB8	patient	P02_18
7181	2.906666667	19	P02	VDAC	patient	P02_19
7182	6.288888889	19	P02	CYB	patient	P02_19
7183	1.955555556	19	P02	MTCO1	patient	P02_19
7184	1.346666667	19	P02	NDUFB8	patient	P02_19
7185	4.286432161	20	P02	VDAC	patient	P02_20
7186	6.158291457	20	P02	CYB	patient	P02_20
7187	10.1959799	20	P02	MTCO1	patient	P02_20
7188	4.917085427	20	P02	NDUFB8	patient	P02_20
7189	2.075117371	21	P02	VDAC	patient	P02_21
7190	1.920187793	21	P02	CYB	patient	P02_21
7191	3.645539906	21	P02	MTCO1	patient	P02_21
7192	1.633802817	21	P02	NDUFB8	patient	P02_21
7193	2.620253165	22	P02	VDAC	patient	P02_22
7194	2.580872011	22	P02	CYB	patient	P02_22
7195	4.329113924	22	P02	MTCO1	patient	P02_22
7196	1.805907173	22	P02	NDUFB8	patient	P02_22
7197	4.871559633	23	P02	VDAC	patient	P02_23
7198	9.0	23	P02	CYB	patient	P02_23
7199	2.110091743	23	P02	MTCO1	patient	P02_23
7200	1.311926606	23	P02	NDUFB8	patient	P02_23
7201	5.739130435	24	P02	VDAC	patient	P02_24
7202	8.260869565	24	P02	CYB	patient	P02_24
7203	13.3083004	24	P02	MTCO1	patient	P02_24
7204	5.71541502	24	P02	NDUFB8	patient	P02_24
7205	2.894578313	25	P02	VDAC	patient	P02_25
7206	3.707831325	25	P02	CYB	patient	P02_25
7207	3.858433735	25	P02	MTCO1	patient	P02_25
7208	2.897590361	25	P02	NDUFB8	patient	P02_25
7209	6.135135135	26	P02	VDAC	patient	P02_26
7210	8.537162162	26	P02	CYB	patient	P02_26
7211	20.00337838	26	P02	MTCO1	patient	P02_26
7212	6.513513514	26	P02	NDUFB8	patient	P02_26
7213	2.870036101	27	P02	VDAC	patient	P02_27
7214	3.086642599	27	P02	CYB	patient	P02_27
7215	6.158844765	27	P02	MTCO1	patient	P02_27
7216	2.660649819	27	P02	NDUFB8	patient	P02_27
7217	2.478417266	28	P02	VDAC	patient	P02_28
7218	3.269784173	28	P02	CYB	patient	P02_28
7219	5.712230216	28	P02	MTCO1	patient	P02_28
7220	2.697841727	28	P02	NDUFB8	patient	P02_28
7221	5.136792453	29	P02	VDAC	patient	P02_29
7222	2.787735849	29	P02	CYB	patient	P02_29
7223	1.396226415	29	P02	MTCO1	patient	P02_29
7224	1.132075472	29	P02	NDUFB8	patient	P02_29
7225	1.6015625	30	P02	VDAC	patient	P02_30
7226	1.578125	30	P02	CYB	patient	P02_30
7227	2.2890625	30	P02	MTCO1	patient	P02_30
7228	1.4921875	30	P02	NDUFB8	patient	P02_30
7229	3.163265306	31	P02	VDAC	patient	P02_31
7230	3.289795918	31	P02	CYB	patient	P02_31
7231	4.628571429	31	P02	MTCO1	patient	P02_31
7232	2.183673469	31	P02	NDUFB8	patient	P02_31
7233	11.05	32	P02	VDAC	patient	P02_32
7234	2.525	32	P02	CYB	patient	P02_32
7235	2.039285714	32	P02	MTCO1	patient	P02_32
7236	1.171428571	32	P02	NDUFB8	patient	P02_32
7237	6.29566855	33	P02	VDAC	patient	P02_33
7238	6.193973635	33	P02	CYB	patient	P02_33
7239	3.320150659	33	P02	MTCO1	patient	P02_33
7240	1.355932203	33	P02	NDUFB8	patient	P02_33
7241	1.773333333	34	P02	VDAC	patient	P02_34
7242	2.286666667	34	P02	CYB	patient	P02_34
7243	3.26	34	P02	MTCO1	patient	P02_34
7244	1.726666667	34	P02	NDUFB8	patient	P02_34
7245	3.010989011	35	P02	VDAC	patient	P02_35
7246	2.087912088	35	P02	CYB	patient	P02_35
7247	1.626373626	35	P02	MTCO1	patient	P02_35
7248	1.236263736	35	P02	NDUFB8	patient	P02_35
7249	3.160337553	36	P02	VDAC	patient	P02_36
7250	3.801687764	36	P02	CYB	patient	P02_36
7251	8.974683544	36	P02	MTCO1	patient	P02_36
7252	3.637130802	36	P02	NDUFB8	patient	P02_36
7253	3.29739777	37	P02	VDAC	patient	P02_37
7254	4.189591078	37	P02	CYB	patient	P02_37
7255	5.962825279	37	P02	MTCO1	patient	P02_37
7256	2.26394052	37	P02	NDUFB8	patient	P02_37
7257	3.91221374	38	P02	VDAC	patient	P02_38
7258	4.36259542	38	P02	CYB	patient	P02_38
7259	9.717557252	38	P02	MTCO1	patient	P02_38
7260	3.030534351	38	P02	NDUFB8	patient	P02_38
7261	8.036764706	39	P02	VDAC	patient	P02_39
7262	6.297794118	39	P02	CYB	patient	P02_39
7263	19.90073529	39	P02	MTCO1	patient	P02_39
7264	1.544117647	39	P02	NDUFB8	patient	P02_39
7265	5.144295302	40	P02	VDAC	patient	P02_40
7266	8.902684564	40	P02	CYB	patient	P02_40
7267	2.201342282	40	P02	MTCO1	patient	P02_40
7268	1.315436242	40	P02	NDUFB8	patient	P02_40
7269	4.425770308	41	P02	VDAC	patient	P02_41
7270	5.257703081	41	P02	CYB	patient	P02_41
7271	13.30252101	41	P02	MTCO1	patient	P02_41
7272	4.663865546	41	P02	NDUFB8	patient	P02_41
7273	4.542372881	42	P02	VDAC	patient	P02_42
7274	6.118644068	42	P02	CYB	patient	P02_42
7275	1.5	42	P02	MTCO1	patient	P02_42
7276	1.207627119	42	P02	NDUFB8	patient	P02_42
7277	3.489361702	43	P02	VDAC	patient	P02_43
7278	1.906382979	43	P02	CYB	patient	P02_43
7279	1.974468085	43	P02	MTCO1	patient	P02_43
7280	1.472340426	43	P02	NDUFB8	patient	P02_43
7281	1.88592233	44	P02	VDAC	patient	P02_44
7282	1.88592233	44	P02	CYB	patient	P02_44
7283	3.441747573	44	P02	MTCO1	patient	P02_44
7284	1.694174757	44	P02	NDUFB8	patient	P02_44
7285	2.26969697	45	P02	VDAC	patient	P02_45
7286	2.133333333	45	P02	CYB	patient	P02_45
7287	3.912121212	45	P02	MTCO1	patient	P02_45
7288	1.857575758	45	P02	NDUFB8	patient	P02_45
7289	4.133136095	46	P02	VDAC	patient	P02_46
7290	5.813609467	46	P02	CYB	patient	P02_46
7291	12.83431953	46	P02	MTCO1	patient	P02_46
7292	4.420118343	46	P02	NDUFB8	patient	P02_46
7293	6.946153846	47	P02	VDAC	patient	P02_47
7294	12.16923077	47	P02	CYB	patient	P02_47
7295	1.611538462	47	P02	MTCO1	patient	P02_47
7296	1.661538462	47	P02	NDUFB8	patient	P02_47
7297	2.775280899	48	P02	VDAC	patient	P02_48
7298	2.696629213	48	P02	CYB	patient	P02_48
7299	5.530898876	48	P02	MTCO1	patient	P02_48
7300	2.154494382	48	P02	NDUFB8	patient	P02_48
7301	3.788679245	49	P02	VDAC	patient	P02_49
7302	4.766037736	49	P02	CYB	patient	P02_49
7303	4.879245283	49	P02	MTCO1	patient	P02_49
7304	2.516981132	49	P02	NDUFB8	patient	P02_49
7305	4.229571984	50	P02	VDAC	patient	P02_50
7306	4.373540856	50	P02	CYB	patient	P02_50
7307	11.01945525	50	P02	MTCO1	patient	P02_50
7308	3.342412451	50	P02	NDUFB8	patient	P02_50
7309	2.977987421	51	P02	VDAC	patient	P02_51
7310	3.254716981	51	P02	CYB	patient	P02_51
7311	7.98427673	51	P02	MTCO1	patient	P02_51
7312	3.179245283	51	P02	NDUFB8	patient	P02_51
7313	3.693693694	52	P02	VDAC	patient	P02_52
7314	5.096096096	52	P02	CYB	patient	P02_52
7315	10.83183183	52	P02	MTCO1	patient	P02_52
7316	3.78978979	52	P02	NDUFB8	patient	P02_52
7317	2.723661485	53	P02	VDAC	patient	P02_53
7318	2.791018998	53	P02	CYB	patient	P02_53
7319	5.777202073	53	P02	MTCO1	patient	P02_53
7320	2.599309154	53	P02	NDUFB8	patient	P02_53
7321	2.760493827	54	P02	VDAC	patient	P02_54
7322	2.427160494	54	P02	CYB	patient	P02_54
7323	2.859259259	54	P02	MTCO1	patient	P02_54
7324	1.303703704	54	P02	NDUFB8	patient	P02_54
7325	3.926020408	55	P02	VDAC	patient	P02_55
7326	5.68877551	55	P02	CYB	patient	P02_55
7327	14.25255102	55	P02	MTCO1	patient	P02_55
7328	5.359693878	55	P02	NDUFB8	patient	P02_55
7329	5.640378549	56	P02	VDAC	patient	P02_56
7330	6.697160883	56	P02	CYB	patient	P02_56
7331	13.80757098	56	P02	MTCO1	patient	P02_56
7332	6.955835962	56	P02	NDUFB8	patient	P02_56
7333	3.717201166	57	P02	VDAC	patient	P02_57
7334	4.16909621	57	P02	CYB	patient	P02_57
7335	9.641399417	57	P02	MTCO1	patient	P02_57
7336	3.795918367	57	P02	NDUFB8	patient	P02_57
7337	1.928947368	58	P02	VDAC	patient	P02_58
7338	1.676315789	58	P02	CYB	patient	P02_58
7339	2.318421053	58	P02	MTCO1	patient	P02_58
7340	1.494736842	58	P02	NDUFB8	patient	P02_58
7341	2.32967033	59	P02	VDAC	patient	P02_59
7342	2.120879121	59	P02	CYB	patient	P02_59
7343	4.278388278	59	P02	MTCO1	patient	P02_59
7344	1.6996337	59	P02	NDUFB8	patient	P02_59
7345	5.401408451	60	P02	VDAC	patient	P02_60
7346	6.933098592	60	P02	CYB	patient	P02_60
7347	17.07042254	60	P02	MTCO1	patient	P02_60
7348	5.926056338	60	P02	NDUFB8	patient	P02_60
7349	2.604316547	61	P02	VDAC	patient	P02_61
7350	3.211031175	61	P02	CYB	patient	P02_61
7351	7.040767386	61	P02	MTCO1	patient	P02_61
7352	2.755395683	61	P02	NDUFB8	patient	P02_61
7353	6.827893175	62	P02	VDAC	patient	P02_62
7354	8.673590504	62	P02	CYB	patient	P02_62
7355	1.50148368	62	P02	MTCO1	patient	P02_62
7356	1.18694362	62	P02	NDUFB8	patient	P02_62
7357	1.9765625	63	P02	VDAC	patient	P02_63
7358	2.6015625	63	P02	CYB	patient	P02_63
7359	4.046875	63	P02	MTCO1	patient	P02_63
7360	1.8515625	63	P02	NDUFB8	patient	P02_63
7361	2.43902439	64	P02	VDAC	patient	P02_64
7362	2.917073171	64	P02	CYB	patient	P02_64
7363	2.531707317	64	P02	MTCO1	patient	P02_64
7364	1.468292683	64	P02	NDUFB8	patient	P02_64
7365	4.889196676	65	P02	VDAC	patient	P02_65
7366	6.121883657	65	P02	CYB	patient	P02_65
7367	15.31024931	65	P02	MTCO1	patient	P02_65
7368	5.534626039	65	P02	NDUFB8	patient	P02_65
7369	7.296442688	66	P02	VDAC	patient	P02_66
7370	6.754940711	66	P02	CYB	patient	P02_66
7371	1.612648221	66	P02	MTCO1	patient	P02_66
7372	1.18972332	66	P02	NDUFB8	patient	P02_66
7373	4.271126761	67	P02	VDAC	patient	P02_67
7374	5.084507042	67	P02	CYB	patient	P02_67
7375	6.894366197	67	P02	MTCO1	patient	P02_67
7376	2.246478873	67	P02	NDUFB8	patient	P02_67
7377	3.14516129	68	P02	VDAC	patient	P02_68
7378	3.064516129	68	P02	CYB	patient	P02_68
7379	2.408602151	68	P02	MTCO1	patient	P02_68
7380	1.720430108	68	P02	NDUFB8	patient	P02_68
7381	4.109022556	69	P02	VDAC	patient	P02_69
7382	4.87593985	69	P02	CYB	patient	P02_69
7383	7.92481203	69	P02	MTCO1	patient	P02_69
7384	3.176691729	69	P02	NDUFB8	patient	P02_69
7385	3.913043478	70	P02	VDAC	patient	P02_70
7386	4.695652174	70	P02	CYB	patient	P02_70
7387	10.46837945	70	P02	MTCO1	patient	P02_70
7388	3.630434783	70	P02	NDUFB8	patient	P02_70
